Overall Accuracy,Balanced Accuracy,F1,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Kappa,ids,model
0.2810126582278481,0.7056891254110069,0.6054815529777051,0.6327537923176819,0.7786244585043319,0.6038847117794486,0.7782869509847893,0.4370345671978729,10401,group
0.74375,0.829150833674072,0.7375087234995702,0.7239038662486939,0.9343978010994503,0.7621848739495798,0.9321670890956997,0.671007779467747,10501,group
0.589171974522293,0.7465685097558176,0.5704061608543027,0.6098665720244667,0.8832704474871683,0.7783017894400784,0.8618772320760789,0.4546722429909424,10601,group
0.8414634146341463,0.8738381728182071,0.7550256185038794,0.7864740422484784,0.9612023033879358,0.7496996782833325,0.9555271101174186,0.7133483771240245,10701,group
0.9069767441860465,0.9020824005936994,0.8263073882343067,0.8254765249369012,0.9786882762504977,0.829486200448439,0.978774975129707,0.8050291144883419,10702,group
0.9582577132486388,0.9562522140868932,0.9182129830348591,0.9225579975579975,0.9899464306157889,0.9176760251755375,0.9897820778724092,0.9080838328293659,10703,group
0.8562367864693446,0.8693633037310228,0.750050473591205,0.773651391722693,0.9650752157393523,0.7576697797064667,0.9633222591681532,0.7146509345029464,10704,group
0.46153846153846156,0.7331512305767792,0.5516441755088697,0.6052649902649903,0.8610374708885681,0.6382112271757558,0.8594803072603804,0.4464851133324585,10802,group
0.14066496163682865,0.6504188386371865,0.4192500829163915,0.5139721132169992,0.7868655640573738,0.4817937800814513,0.7856112245717036,0.3560089219657992,10901,group
0.8226351351351351,0.8785730153340676,0.6973278008319086,0.7946037874609303,0.9625422432072048,0.7690363881401617,0.9555824859554197,0.6654341574246181,11001,group
0.28642384105960267,0.6162263934522468,NA,0.38955496610669027,0.8428978207978034,0.4116123642439432,0.8408520624318285,0.3588994399726323,11002,group
0.7889344262295082,NA,NA,NA,0.9252513712688261,0.5523472301541976,0.905851270603311,0.45491878418923876,11004,group
0.8235294117647058,0.8614109661075161,0.7813431013431013,0.7710238657225282,0.951798066492504,0.8046835443037975,0.9539846407937772,0.7343017142535094,11102,group
0.810989010989011,0.8673438693861429,0.7964747216124156,0.7883146572477506,0.9463730815245354,0.8168081742902402,0.9495878637101277,0.7442873575710629,11103,group
0.6452830188679245,0.7935866685876691,0.6577997020048766,0.684175444371297,0.9029978928040413,0.6573856209150327,0.8992141880522299,0.561059914659401,11104,group
0.7171945701357466,0.8056832606329521,0.657164730010684,0.6873326079454085,0.9240339133204957,0.641148600520353,0.9204163974016587,0.57949632988743,11202,group
0.6413043478260869,0.756941307658819,0.5398776428250113,0.6166872264368557,0.8971953888807821,0.7286416286416286,0.9164555965744055,0.4575361424164077,11501,group
0.7901234567901234,0.8965333668678739,0.8023504273504274,0.8563492063492064,0.9367175273865415,0.8385780885780886,0.9182071596244131,0.7314193204037333,11601,group
0.6301369863013698,NA,NA,NA,0.9232185286067426,0.6910833333333334,0.8914748311847759,0.5761942494172188,11901,group
0.6640625,0.7731980796482144,0.6370782451869731,0.6342435540948613,0.9121526052015675,0.6433432190580606,0.9117215381887318,0.5491134076040168,12001,group
0.8949880668257757,0.8889167498239717,0.7616981575867404,0.8053518843434809,0.9724816153044625,0.7577380952380952,0.9722556142142516,0.7345788452796046,12002,group
0.8354898336414048,0.8436513098333027,0.669539686855496,0.7330301362571174,0.954272483409488,0.6757439685673906,0.9550949118588636,0.6255374960965738,12101,group
0.6214511041009464,0.7465141194309799,0.6474041187779207,0.6106253788094633,0.8824028600524965,0.7952012383900928,0.8944578124186211,0.5387068705377352,12302,group
0.47086247086247085,0.8080995408468182,0.6442826179516074,0.7455596594466007,0.8706394222470357,0.7003336827965796,0.8455683017009814,0.5399090220562915,12303,group
0.849438202247191,0.894827940332028,0.7983240930609352,0.8275193064410916,0.9621365742229643,0.7923542061137494,0.9510852059996624,0.7545345758857589,12501,group
0.6477024070021882,0.7479376799531279,NA,0.5861132331720567,0.9097621267341991,0.5191206917549629,0.9033815023347629,0.4377322414719456,12502,group
0.7209302325581395,0.7498489031251809,NA,0.5624716553287982,0.9372261509215638,0.5866666666666667,0.9298433048433048,0.5026164561120807,13001,group
