Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Upright,0.7600210970464135,0.5833333333333334,0.9367088607594937,0.25925925925925924,0.9833887043189369,0.358974358974359,0.3247694334650866,0.036585365853658534,0.021341463414634148,0.08231707317073171,10701,split
Held,0.7222222222222222,0.4444444444444444,1,1,0.96,0.6153846153846153,0.5981308411214951,0.06976744186046512,0.031007751937984496,0.031007751937984496,10702,split
Prone,0.998046875,1,0.99609375,0.9961685823754789,1,0.9980806142034548,0.9961236816010096,0.5038759689922481,0.5038759689922481,0.5058139534883721,10702,split
Sitting,0.8854081214109926,0.782608695652174,0.9882075471698113,0.935064935064935,0.9544419134396356,0.8520710059171598,0.8233747740840135,0.17829457364341086,0.13953488372093023,0.14922480620155038,10702,split
Supine,0.9770114942528736,1,0.9540229885057471,0.801980198019802,1,0.8901098901098902,0.866924564796905,0.1569767441860465,0.1569767441860465,0.19573643410852712,10702,split
Upright,0.9265526470988522,0.8936170212765957,0.9594882729211087,0.6885245901639344,0.989010989010989,0.7777777777777777,0.7522902748329803,0.09108527131782945,0.08139534883720931,0.1182170542635659,10702,split
Held,0.9098825831702544,0.9,0.9197651663405088,0.4675324675324675,0.9915611814345991,0.6153846153846153,0.5747508875435193,0.07259528130671507,0.06533575317604355,0.1397459165154265,10703,split
Prone,0.9517684887459807,1,0.9035369774919614,0.8888888888888888,1,0.9411764705882353,0.8908262334059837,0.4355716878402904,0.4355716878402904,0.4900181488203267,10703,split
Sitting,0.8763736263736264,0.7527472527472527,1,1,0.8913043478260869,0.8589341692789969,0.803059546786761,0.33030852994555354,0.24863883847549909,0.24863883847549909,10703,split
Supine,0.9794694090468739,0.9629629629629629,0.9959758551307847,0.9629629629629629,0.9959758551307847,0.9629629629629629,0.958938818093748,0.09800362976406533,0.09437386569872959,0.09800362976406533,10703,split
Upright,0.5331672203765226,0.08571428571428572,0.9806201550387597,0.23076923076923078,0.9405204460966543,0.12500000000000003,0.09382097266818044,0.06352087114337568,0.0054446460980036296,0.023593466424682397,10703,split
Held,0.7846664720478762,0.5806451612903226,0.9886877828054299,0.782608695652174,0.9711111111111111,0.6666666666666667,0.6469563775087077,0.06553911205073996,0.03805496828752643,0.048625792811839326,10704,split
Prone,0.9920338171369631,0.9948979591836735,0.9891696750902527,0.9848484848484849,0.9963636363636363,0.9898477157360407,0.9826016589115921,0.4143763213530655,0.41226215644820297,0.4186046511627907,10704,split
Sitting,0.9785276073619632,0.9570552147239264,1,1,0.9779179810725552,0.9780564263322884,0.9669002609191152,0.34460887949260044,0.3298097251585624,0.3298097251585624,10704,split
Supine,0.960081585081585,0.9318181818181818,0.9883449883449883,0.8913043478260869,0.9929742388758782,0.9111111111111111,0.9017704169046261,0.09302325581395349,0.08668076109936575,0.09725158562367865,10704,split
Upright,0.9174642561739337,0.8717948717948718,0.9631336405529954,0.68,0.9881796690307328,0.7640449438202247,0.7399533994816349,0.0824524312896406,0.07188160676532769,0.10570824524312897,10704,split
Held,0.5,0,1,NA,0.9,NA,0,0.1,0,0,10802,split
Prone,0.9193181818181818,0.875,0.9636363636363636,0.813953488372093,0.9769585253456221,0.8433734939759036,0.8136714443219404,0.15384615384615385,0.1346153846153846,0.16538461538461538,10802,split
Sitting,0.8367519305019305,0.9324324324324325,0.7410714285714286,0.8263473053892215,0.8924731182795699,0.8761904761904761,0.6876924972280398,0.5692307692307692,0.5307692307692308,0.6423076923076924,10802,split
Supine,0.9642857142857143,0.9285714285714286,1,1,0.9914529914529915,0.962962962962963,0.9586776859504134,0.1076923076923077,0.1,0.1,10802,split
Upright,0.748852157943067,0.5555555555555556,0.9421487603305785,0.4166666666666667,0.9661016949152542,0.4761904761904762,0.43118536197295104,0.06923076923076923,0.038461538461538464,0.09230769230769231,10802,split
Held,0.7242954870328773,0.4576271186440678,0.9909638554216867,0.9,0.9113573407202216,0.6067415730337079,0.5622060846476215,0.15089514066496162,0.06905370843989769,0.07672634271099744,10901,split
