Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Held,0.773972602739726,0.547945205479452,1,1,0.917910447761194,0.7079646017699115,0.6692966943273024,0.16515837104072398,0.09049773755656108,0.09049773755656108,11202,split
Prone,0.9136277942364665,0.8297872340425532,0.9974683544303797,0.975,0.9800995024875622,0.896551724137931,0.885340404680925,0.10633484162895927,0.08823529411764706,0.09049773755656108,11202,split
Sitting,0.9456555397287422,0.9701492537313433,0.921161825726141,0.9112149532710281,0.9736842105263158,0.9397590361445783,0.8865526375228434,0.45475113122171945,0.4411764705882353,0.4841628959276018,11202,split
Supine,0.9164028776978417,0.84,0.9928057553956835,0.875,0.9904306220095693,0.8571428571428572,0.8487633199726276,0.05656108597285068,0.04751131221719457,0.05429864253393665,11202,split
Upright,0.9329238921001928,0.9583333333333334,0.9075144508670521,0.7419354838709677,0.9874213836477987,0.8363636363636364,0.7833097287286198,0.2171945701357466,0.2081447963800905,0.28054298642533937,11202,split
Held,0.7992069214131219,0.6052631578947368,0.9931506849315068,0.9583333333333334,0.90625,0.7419354838709677,0.692821368948247,0.20652173913043478,0.125,0.13043478260869565,11501,split
Prone,0.8156230234029096,0.7096774193548387,0.9215686274509803,0.6470588235294118,0.94,0.6769230769230768,0.6077953714981728,0.16847826086956522,0.11956521739130435,0.18478260869565216,11501,split
Sitting,0.9508137432188065,0.9873417721518988,0.9142857142857143,0.896551724137931,0.9896907216494846,0.9397590361445785,0.8904631503750446,0.42934782608695654,0.42391304347826086,0.47282608695652173,11501,split
Supine,0.9967532467532467,1,0.9935064935064936,0.967741935483871,1,0.9836065573770492,0.9803502776591203,0.16304347826086957,0.16304347826086957,0.16847826086956522,11501,split
Upright,0.5636704119850188,0.16666666666666666,0.9606741573033708,0.125,0.9715909090909091,0.14285714285714288,0.10967741935483903,0.03260869565217391,0.005434782608695652,0.043478260869565216,11501,split
Held,0.6428571428571428,0.2857142857142857,1,1,0.8701298701298701,0.4444444444444445,0.39821693907875155,0.1728395061728395,0.04938271604938271,0.04938271604938271,11601,split
Prone,1,1,1,1,1,1,1,0.14814814814814814,0.14814814814814814,0.14814814814814814,11601,split
Sitting,1,1,1,1,1,1,1,0.12345679012345678,0.12345679012345678,0.12345679012345678,11601,split
Supine,0.8611111111111112,1,0.7222222222222222,0.8181818181818182,1,0.9,0.7428571428571429,0.5555555555555556,0.5555555555555556,0.6790123456790124,11601,split
Held,0.9561837862736067,0.9423076923076923,0.9700598802395209,0.9074074074074074,0.9818181818181818,0.9245283018867925,0.9004432321854756,0.2374429223744292,0.2237442922374429,0.2465753424657534,11901,split
Prone,0.9976415094339622,1,0.9952830188679245,0.875,1,0.9333333333333333,0.9309801449732124,0.0319634703196347,0.0319634703196347,0.0365296803652968,11901,split
Sitting,0.983633387888707,0.9929078014184397,0.9743589743589743,0.9859154929577465,0.987012987012987,0.9893992932862191,0.970045137464095,0.6438356164383562,0.639269406392694,0.6484018264840182,11901,split
Upright,0.8659210526315789,0.7368421052631579,0.995,0.9333333333333333,0.9754901960784313,0.8235294117647058,0.8089005235602095,0.0867579908675799,0.0639269406392694,0.0684931506849315,11901,split
Held,0.8717948717948718,0.7435897435897436,1,1,0.971830985915493,0.8529411764705882,0.8389937106918243,0.1015625,0.07552083333333333,0.07552083333333333,12001,split
Prone,0.9169018550816553,0.9243697478991597,0.909433962264151,0.8208955223880597,0.964,0.8695652173913043,0.8058228623965675,0.3098958333333333,0.2864583333333333,0.3489583333333333,12001,split
Sitting,0.9466116222929714,0.9108910891089109,0.9823321554770318,0.9484536082474226,0.9686411149825784,0.9292929292929293,0.9047450299443639,0.2630208333333333,0.23958333333333334,0.2526041666666667,12001,split
Supine,0.9838709677419355,0.967741935483871,1,1,0.9971751412429378,0.9836065573770492,0.9821925431274349,0.08072916666666667,0.078125,0.078125,12001,split
Upright,0.9225238444607484,0.8829787234042553,0.9620689655172414,0.8829787234042553,0.9620689655172414,0.8829787234042553,0.8450476889214968,0.24479166666666666,0.21614583333333334,0.24479166666666666,12001,split
Held,0.5,0,1,NA,0.9856801909307876,NA,0,0.014319809069212411,0,0,12002,split
Prone,0.9917939678809244,0.9864864864864865,0.9971014492753624,0.9864864864864865,0.9971014492753624,0.9864864864864865,0.9835879357618484,0.1766109785202864,0.17422434367541767,0.1766109785202864,12002,split
Sitting,0.8103616446578632,0.7346938775510204,0.8860294117647058,0.7769784172661871,0.8607142857142858,0.7552447552447553,0.628583730118529,0.35083532219570407,0.2577565632458234,0.3317422434367542,12002,split
Supine,0.5640688259109312,0.23076923076923078,0.8973684210526316,0.1875,0.9191374663072777,0.20689655172413793,0.11611483078051893,0.09307875894988067,0.021479713603818614,0.11455847255369929,12002,split
Upright,0.9906015037593985,1,0.981203007518797,0.9683544303797469,1,0.9839228295819936,0.9744390624809363,0.36515513126491644,0.36515513126491644,0.37708830548926014,12002,split
Held,0.6980742085097802,0.42105263157894735,0.975095785440613,0.38095238095238093,0.9788461538461538,0.4,0.3770271567028104,0.03512014787430684,0.014787430683918669,0.038817005545286505,12101,split
Prone,0.8666666666666667,0.7333333333333333,1,1,0.9924528301886792,0.846153846153846,0.842457775189284,0.027726432532347505,0.02033271719038817,0.02033271719038817,12101,split
Sitting,0.8576959074278907,0.9452054794520548,0.7701863354037267,0.7366548042704626,0.9538461538461539,0.8280000000000001,0.6844025993406683,0.4048059149722736,0.3826247689463956,0.5194085027726433,12101,split
Supine,0.9722107352576297,0.9911504424778761,0.9532710280373832,0.8484848484848485,0.9975550122249389,0.9142857142857144,0.8893908268670956,0.2088724584103512,0.20702402957486138,0.24399260628465805,12101,split
Upright,0.761615925058548,0.5314285714285715,0.9918032786885246,0.96875,0.8157303370786517,0.6863468634686347,0.5930927077895072,0.3234750462107209,0.17190388170055454,0.17744916820702403,12101,split
Held,0.9764158511150329,0.9565217391304348,0.996309963099631,0.9777777777777777,0.9926470588235294,0.967032967032967,0.961508884121909,0.14511041009463724,0.138801261829653,0.14195583596214512,12302,split
Prone,0.9545454545454546,0.9090909090909091,1,1,0.996742671009772,0.9523809523809523,0.9507534565791521,0.03470031545741325,0.031545741324921134,0.031545741324921134,12302,split
Sitting,0.9807692307692308,1,0.9615384615384616,0.9316239316239316,1,0.9646017699115045,0.9450320790705738,0.3438485804416404,0.3438485804416404,0.36908517350157727,12302,split
Supine,1,1,1,1,1,1,1,0.45425867507886436,0.45425867507886436,0.45425867507886436,12302,split
Upright,0.49838709677419357,0,0.9967741935483871,0,0.9778481012658228,NA,-0.005551149881044575,0.022082018927444796,0,0.0031545741324921135,12302,split
Held,0.9871643394199785,0.9795918367346939,0.9947368421052631,0.96,0.9973614775725593,0.9696969696969697,0.9657448564052062,0.11421911421911422,0.11188811188811189,0.11655011655011654,12303,split
Prone,1,1,1,1,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564,12303,split
Sitting,1,1,1,1,1,1,1,0.08158508158508158,0.08158508158508158,0.08158508158508158,12303,split
Supine,1,1,1,1,1,1,1,0.7599067599067599,0.7599067599067599,0.7599067599067599,12303,split
Upright,0.873812351543943,0.75,0.997624703087886,0.8571428571428571,0.995260663507109,0.7999999999999999,0.796457377826981,0.018648018648018648,0.013986013986013986,0.016317016317016316,12303,split
Held,0.7894326110907088,0.6071428571428571,0.9717223650385605,0.7555555555555555,0.945,0.6732673267326731,0.6320010023806539,0.1258426966292135,0.07640449438202247,0.10112359550561797,12501,split
Prone,0.9742045956694654,0.9726027397260274,0.9758064516129032,0.8875,0.9945205479452055,0.9281045751633986,0.913216913394203,0.16404494382022472,0.15955056179775282,0.1797752808988764,12501,split
Sitting,0.9645386441788112,0.9798387096774194,0.949238578680203,0.9604743083003953,0.9739583333333334,0.9700598802395209,0.9315082549226839,0.5573033707865168,0.5460674157303371,0.5685393258426966,12501,split
Supine,0.9560238645111624,0.9166666666666666,0.9953810623556582,0.8461538461538461,0.9976851851851852,0.8799999999999999,0.8765375011560167,0.02696629213483146,0.024719101123595506,0.029213483146067417,12501,split
Upright,0.839147998531032,0.7142857142857143,0.9640102827763496,0.7407407407407407,0.959079283887468,0.7272727272727273,0.6888256957717589,0.1258426966292135,0.0898876404494382,0.12134831460674157,12501,split
Held,0.73254816574294,0.4722222222222222,0.9928741092636579,0.85,0.9565217391304348,0.6071428571428571,0.5837197747598541,0.0787746170678337,0.037199124726477024,0.0437636761487965,12502,split
Prone,0.820299903257014,0.6428571428571429,0.9977426636568849,0.9,0.9888143176733781,0.75,0.7434505988023973,0.030634573304157548,0.019693654266958426,0.02188183807439825,12502,split
Sitting,0.8904324575680074,0.9705882352941176,0.8102766798418972,0.8048780487804879,0.9715639810426541,0.8800000000000001,0.7656009574286203,0.44638949671772427,0.43326039387308535,0.5382932166301969,12502,split
Supine,0.9788693155029788,0.961038961038961,0.9966996699669967,0.9932885906040269,0.9805194805194806,0.9768976897689768,0.9654457274327871,0.33698030634573306,0.3238512035010941,0.32603938730853393,12502,split
Upright,0.7008053221288515,0.42857142857142855,0.9730392156862745,0.65625,0.9341176470588235,0.5185185185185185,0.47395295298249746,0.10722100656455143,0.045951859956236324,0.0700218818380744,12502,split
Held,0.9631377551020408,0.9387755102040817,0.9875,0.9787234042553191,0.9634146341463414,0.9583333333333333,0.933659038313191,0.3798449612403101,0.35658914728682173,0.3643410852713178,13001,split
Prone,1,1,1,1,1,1,1,0.29457364341085274,0.29457364341085274,0.29457364341085274,13001,split
Sitting,1,1,1,1,1,1,1,0.15503875968992248,0.15503875968992248,0.15503875968992248,13001,split
Supine,1,1,1,1,1,1,1,0.031007751937984496,0.031007751937984496,0.031007751937984496,13001,split
Upright,0.9587087087087087,0.9444444444444444,0.972972972972973,0.85,0.9908256880733946,0.8947368421052632,0.8766140602582498,0.13953488372093023,0.13178294573643412,0.15503875968992248,13001,split
Held,0.8563509384548231,0.8620689655172413,0.850632911392405,0.2976190476190476,0.9882352941176471,0.44247787610619466,0.3793680297397772,0.06839622641509434,0.0589622641509434,0.19811320754716982,9908,group
Prone,0.8831239221483124,0.8909090909090909,0.8753387533875339,0.5157894736842106,0.9817629179331308,0.6533333333333333,0.5851740357478832,0.12971698113207547,0.11556603773584906,0.2240566037735849,9908,group
Sitting,0.8080959937637462,0.6324786324786325,0.9837133550488599,0.9367088607594937,0.8753623188405797,0.7551020408163264,0.6850413197561052,0.2759433962264151,0.17452830188679244,0.18632075471698112,9908,group
Supine,0.9010398203946591,0.8095238095238095,0.9925558312655087,0.85,0.9900990099009901,0.8292682926829269,0.8205996131528052,0.049528301886792456,0.04009433962264151,0.04716981132075472,9908,group
Upright,0.8424761395058424,0.7029702970297029,0.9819819819819819,0.9726027397260274,0.7841726618705036,0.8160919540229884,0.6936139463463102,0.47641509433962265,0.33490566037735847,0.3443396226415094,9908,group
Held,0.6055399420882303,0.22807017543859648,0.9830097087378641,0.65,0.9020044543429844,0.33766233766233766,0.29302751751248735,0.12153518123667377,0.02771855010660981,0.042643923240938165,9909,group
Prone,0.4955654101995565,0,0.991130820399113,0,0.9612903225806452,NA,-0.014153725181834775,0.03837953091684435,0,0.008528784648187633,9909,group
Sitting,0.6949178178884743,0.48936170212765956,0.9004739336492891,0.35384615384615387,0.9405940594059405,0.41071428571428575,0.33314662415442314,0.10021321961620469,0.04904051172707889,0.13859275053304904,9909,group
Supine,0.812733698130415,0.8735294117647059,0.751937984496124,0.9027355623100304,0.6928571428571428,0.8878923766816142,0.6093446318899167,0.7249466950959488,0.6332622601279317,0.7014925373134329,9909,group
Upright,0.4448051948051948,0,0.8896103896103896,0,0.9832535885167464,NA,-0.026955602536997057,0.014925373134328358,0,0.10874200426439233,9909,group
Held,0.8624588200059898,0.7857142857142857,0.939203354297694,0.43137254901960786,0.986784140969163,0.5569620253164557,0.5228002915845461,0.055445544554455446,0.04356435643564356,0.100990099009901,9910,group
Prone,0.6030695373872563,0.21428571428571427,0.9918533604887984,0.42857142857142855,0.9779116465863453,0.2857142857142857,0.27226438658853025,0.027722772277227723,0.005940594059405941,0.013861386138613862,9910,group
Sitting,0.8957714827643081,0.8527131782945736,0.9388297872340425,0.8270676691729323,0.9489247311827957,0.8396946564885495,0.7835625943916077,0.25544554455445545,0.21782178217821782,0.2633663366336634,9910,group
Supine,1,1,1,1,1,1,1,0.5504950495049505,0.5504950495049505,0.5504950495049505,9910,group
Upright,0.7009226853324849,0.42857142857142855,0.9732739420935412,0.6666666666666666,0.9317697228144989,0.5217391304347826,0.47628924295276714,0.11089108910891089,0.047524752475247525,0.07128712871287128,9910,group
Held,0.8170654911838791,0.75,0.8841309823677582,0.3698630136986301,0.975,0.4954128440366973,0.4321785365155811,0.08314087759815242,0.06235565819861432,0.16859122401847576,9911,group
Prone,0.9593964164808851,0.9242424242424242,0.9945504087193461,0.9682539682539683,0.9864864864864865,0.9457364341085271,0.9362445047432743,0.15242494226327943,0.14087759815242495,0.14549653579676675,9911,group
Sitting,0.8017392232180964,0.6807511737089202,0.9227272727272727,0.8950617283950617,0.7490774907749077,0.7733333333333334,0.6057860180157022,0.49191685912240185,0.3348729792147806,0.3741339491916859,9911,group
Supine,0.6914074530335694,0.5294117647058824,0.8534031413612565,0.3253012048192771,0.9314285714285714,0.40298507462686567,0.3009928162079263,0.11778290993071594,0.06235565819861432,0.19168591224018475,9911,group
Upright,0.7732852132778729,0.582089552238806,0.9644808743169399,0.75,0.926509186351706,0.6554621848739495,0.6015844161673292,0.15473441108545036,0.09006928406466513,0.12009237875288684,9911,group
Held,0.9989473684210526,1,0.9978947368421053,0.9565217391304348,1,0.9777777777777777,0.9767245820259446,0.04426559356136821,0.04426559356136821,0.04627766599597585,10201,group
Prone,0.9791666666666667,0.9583333333333334,1,1,0.9978902953586498,0.9787234042553191,0.9776679397888114,0.0482897384305835,0.04627766599597585,0.04627766599597585,10201,group
Sitting,1,1,1,1,1,1,1,0.8128772635814889,0.8128772635814889,0.8128772635814889,10201,group
Supine,1,1,1,1,1,1,1,0.05432595573440644,0.05432595573440644,0.05432595573440644,10201,group
Upright,1,1,1,1,1,1,1,0.04024144869215292,0.04024144869215292,0.04024144869215292,10201,group
Held,0.75,0.5,1,1,0.9587155963302753,0.6666666666666666,0.6480620155038762,0.07929515418502203,0.039647577092511016,0.039647577092511016,10203,group
Prone,0.997624703087886,1,0.995249406175772,0.9428571428571428,1,0.9705882352941176,0.9682095091380153,0.07268722466960352,0.07268722466960352,0.07709251101321586,10203,group
Sitting,0.9312425433706899,0.8866396761133604,0.9758454106280193,0.9776785714285714,0.8782608695652174,0.9299363057324841,0.854794626761519,0.5440528634361234,0.48237885462555063,0.4933920704845815,10203,group
Supine,0.9665071770334928,1,0.9330143540669856,0.5625,1,0.72,0.6883702686801332,0.07929515418502203,0.07929515418502203,0.14096916299559473,10203,group
Upright,0.984375,1,0.96875,0.9026548672566371,1,0.9488372093023255,0.9330185895544406,0.22466960352422907,0.22466960352422907,0.2488986784140969,10203,group
