Overall Accuracy,Balanced Accuracy,F1,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Kappa,ids,model
0.7285067873303167,0.8663469631902367,0.7262347879082112,0.8002509312951419,0.9324429950853316,0.747752846118367,0.9243689099163119,0.6598147529517026,11202,group
0.7554347826086957,0.8252024118853555,0.6442152507273824,0.7155931887702105,0.9348116350005005,0.6931640859636097,0.943757913526203,0.5889274655993776,11501,group
0.8888888888888888,0.8901045159847977,0.849266022198353,0.8392857142857143,0.940923317683881,0.9395368782161235,0.9703947368421053,0.8049188199880926,11601,group
0.8721461187214612,NA,NA,NA,0.9731603688461794,0.6967886178861789,0.9524743007410948,0.6701372961463855,11901,group
0.1171875,0.476162553446707,NA,0.16883297062529407,0.7834921362681199,0.1265069168798952,0.7827276074183448,-0.022894449907062426,12001,group
0.7279236276849642,0.7432004371525405,0.5361501035416086,0.556830382880803,0.929570491424278,0.5486886846538516,0.927787274550606,0.4669231593372788,12002,group
0.8465804066543438,0.8504017077641634,0.7293540816374237,0.7469715287126776,0.9538318868156491,0.7424039489921843,0.9619795998045687,0.6862129957199854,12101,group
0.5962145110410094,0.6890393210203501,NA,0.5151575588352613,0.862921083205439,0.6153045607591062,0.9122500487656863,0.40625027385414725,12302,group
0.9463869463869464,0.9231755448707992,0.8344305534424008,0.8705102040816327,0.9758408856599659,0.8572194582642344,0.9884176144232644,0.8168200105575139,12303,group
0.8584269662921349,0.8889293019380967,0.7864243822864512,0.8160011994192286,0.9618574044569648,0.8218924715993576,0.9662629920731183,0.7516563511282978,12501,group
0.7527352297592997,0.8727082107070372,0.7291084438770087,0.8069931002704112,0.9384233211436631,0.7158867186453394,0.9301875877392533,0.6659952746339627,12502,group
0.7906976744186046,0.8807342899839623,0.782396331738437,0.8124716553287982,0.9489969246391264,0.7915513315513315,0.9468270120259019,0.7307655387903242,13001,group
