Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Prone,0.9443181818181818,0.925,0.9636363636363636,0.8222222222222222,0.986046511627907,0.8705882352941177,0.8454054054054051,0.15384615384615385,0.1423076923076923,0.17307692307692307,10802,split
Sitting,0.9273648648648649,0.9797297297297297,0.875,0.9119496855345912,0.9702970297029703,0.9446254071661238,0.8650628892416656,0.5692307692307692,0.5576923076923077,0.6115384615384616,10802,split
Supine,0.9821428571428572,0.9642857142857143,1,1,0.9957081545064378,0.9818181818181818,0.9796684391617142,0.1076923076923077,0.10384615384615385,0.10384615384615385,10802,split
Upright,0.7479338842975207,0.5,0.9958677685950413,0.9,0.964,0.6428571428571429,0.6242774566473988,0.06923076923076923,0.03461538461538462,0.038461538461538464,10802,split
Held,0.7227894629364917,0.4576271186440678,0.9879518072289156,0.8709677419354839,0.9111111111111111,0.6,0.5535963465685653,0.15089514066496162,0.06905370843989769,0.0792838874680307,10901,split
Prone,0.8271949404761905,0.7142857142857143,0.9401041666666666,0.17857142857142858,0.9944903581267218,0.2857142857142857,0.26465056796810277,0.017902813299232736,0.01278772378516624,0.07161125319693094,10901,split
Sitting,1,1,1,1,1,1,1,0.0639386189258312,0.0639386189258312,0.0639386189258312,10901,split
Supine,0.995049504950495,1,0.9900990099009901,0.9965635738831615,1,0.9982788296041308,0.993303762566149,0.7416879795396419,0.7416879795396419,0.7442455242966752,10901,split
Upright,0.8381889763779528,0.7,0.9763779527559056,0.4375,0.992,0.5384615384615384,0.5234613040828769,0.02557544757033248,0.017902813299232736,0.04092071611253197,10901,split
Held,0.9406565656565656,1,0.8813131313131313,0.8065843621399177,1,0.8929384965831435,0.8309927596093105,0.3310810810810811,0.3310810810810811,0.41047297297297297,11001,split
Prone,0.9947826086956522,1,0.9895652173913043,0.7391304347826086,1,0.85,0.8448772818586782,0.028716216216216218,0.028716216216216218,0.03885135135135135,11001,split
Sitting,0.994343891402715,1,0.9886877828054299,0.967741935483871,1,0.9836065573770492,0.9779203341787259,0.2533783783783784,0.2533783783783784,0.26182432432432434,11001,split
Supine,0.8783783783783784,0.7567567567567568,1,1,0.8726415094339622,0.8615384615384616,0.7954545454545454,0.375,0.28378378378378377,0.28378378378378377,11001,split
Upright,0.7142857142857143,0.42857142857142855,1,1,0.9932088285229203,0.6,0.597141884994896,0.011824324324324325,0.005067567567567568,0.005067567567567568,11001,split
Held,0.9865675005634438,0.9862068965517241,0.9869281045751634,0.959731543624161,0.9956043956043956,0.9727891156462585,0.964038521649822,0.24006622516556292,0.2367549668874172,0.24668874172185432,11002,split
Prone,1,1,1,1,1,1,1,0.0695364238410596,0.0695364238410596,0.0695364238410596,11002,split
Sitting,0.8611111111111112,0.7222222222222222,1,1,0.9915397631133672,0.8387096774193548,0.8345749342681861,0.029801324503311258,0.02152317880794702,0.02152317880794702,11002,split
Supine,0.9883177570093458,1,0.9766355140186916,0.9873417721518988,1,0.9936305732484078,0.981811611659841,0.6456953642384106,0.6456953642384106,0.6539735099337748,11002,split
Upright,0.6649859943977591,0.3333333333333333,0.9966386554621849,0.6,0.989983305509182,0.42857142857142855,0.4224240975376504,0.014900662251655629,0.004966887417218543,0.008278145695364239,11002,split
Held,0.9968220338983051,1,0.9936440677966102,0.8421052631578947,1,0.9142857142857143,0.9111219038368148,0.03278688524590164,0.03278688524590164,0.0389344262295082,11004,split
Prone,1,1,1,1,1,1,1,0.07991803278688525,0.07991803278688525,0.07991803278688525,11004,split
Sitting,0.8888888888888888,0.7777777777777778,1,1,0.6372093023255814,0.8750000000000001,0.6627505183137525,0.7192622950819673,0.5594262295081968,0.5594262295081968,11004,split
Upright,0.9076354679802956,1,0.8152709359605911,0.5222929936305732,1,0.6861924686192469,0.5972888517230757,0.1680327868852459,0.1680327868852459,0.32172131147540983,11004,split
Held,0.8158842165898618,0.6451612903225806,0.9866071428571429,0.8695652173913043,0.9525862068965517,0.7407407407407407,0.7107906675307841,0.12156862745098039,0.0784313725490196,0.09019607843137255,11102,split
Prone,0.7478354978354979,0.5,0.9956709956709957,0.9230769230769231,0.9504132231404959,0.6486486486486487,0.6237657473612528,0.09411764705882353,0.047058823529411764,0.050980392156862744,11102,split
Sitting,0.806352050975707,0.6559139784946236,0.9567901234567902,0.8970588235294118,0.8288770053475936,0.7577639751552795,0.6499102333931778,0.36470588235294116,0.23921568627450981,0.26666666666666666,11102,split
Supine,0.8200000000000001,0.64,1,1,0.9623430962343096,0.7804878048780487,0.7622993267736926,0.09803921568627451,0.06274509803921569,0.06274509803921569,11102,split
Upright,0.8108698717044973,0.9512195121951219,0.6705202312138728,0.5777777777777777,0.9666666666666667,0.7188940092165899,0.5314053321283325,0.3215686274509804,0.3058823529411765,0.5294117647058824,11102,split
Held,0.6851359338061466,0.375,0.9952718676122931,0.8571428571428571,0.9546485260770975,0.5217391304347825,0.5003494060097843,0.07032967032967033,0.026373626373626374,0.03076923076923077,11103,split
Prone,0.969551282051282,1,0.9391025641025641,0.8827160493827161,1,0.937704918032787,0.9064829137955281,0.3142857142857143,0.3142857142857143,0.35604395604395606,11103,split
Sitting,0.9453722590515043,0.9245283018867925,0.9662162162162162,0.9363057324840764,0.959731543624161,0.930379746835443,0.8933449826325994,0.34945054945054943,0.3230769230769231,0.34505494505494505,11103,split
Supine,0.8207705192629815,0.6666666666666666,0.9748743718592965,0.7916666666666666,0.9533169533169533,0.7238095238095237,0.6880835874524265,0.12527472527472527,0.08351648351648351,0.1054945054945055,11103,split
Upright,0.9599384590792839,0.953125,0.9667519181585678,0.8243243243243243,0.9921259842519685,0.8840579710144927,0.8634607449641771,0.14065934065934066,0.13406593406593406,0.16263736263736264,11103,split
Held,0.7474735696517413,0.609375,0.8855721393034826,0.6290322580645161,0.8768472906403941,0.6190476190476191,0.5002750058929832,0.24150943396226415,0.1471698113207547,0.2339622641509434,11104,split
Prone,0.7857142857142857,0.5714285714285714,1,1,0.9885057471264368,0.7272727272727273,0.7219307450157395,0.026415094339622643,0.01509433962264151,0.01509433962264151,11104,split
Sitting,0.7864905056051248,0.6935483870967742,0.8794326241134752,0.8349514563106796,0.7654320987654321,0.7577092511013217,0.5788911039842826,0.4679245283018868,0.32452830188679244,0.3886792452830189,11104,split
Supine,0.9761904761904762,0.9523809523809523,1,1,0.9959183673469387,0.975609756097561,0.9735660847880299,0.07924528301886792,0.07547169811320754,0.07547169811320754,11104,split
Upright,0.6996409674981103,0.6122448979591837,0.7870370370370371,0.39473684210526316,0.8994708994708994,0.48000000000000004,0.329166179849671,0.18490566037735848,0.11320754716981132,0.28679245283018867,11104,split
Held,0.7124030144411033,0.4383561643835616,0.986449864498645,0.8648648648648649,0.8987654320987655,0.5818181818181818,0.529547873571197,0.16515837104072398,0.07239819004524888,0.083710407239819,11202,split
Prone,0.9072986803124159,0.8297872340425532,0.9848101265822785,0.8666666666666667,0.9798488664987406,0.8478260869565217,0.8301586430257453,0.10633484162895927,0.08823529411764706,0.10180995475113122,11202,split
Sitting,0.817943477632584,0.7562189054726368,0.8796680497925311,0.8397790055248618,0.8122605363984674,0.7958115183246074,0.6411814908099331,0.45475113122171945,0.3438914027149321,0.4095022624434389,11202,split
Supine,0.8320383693045563,0.76,0.9040767386091128,0.3220338983050847,0.9843342036553525,0.45238095238095233,0.40511440107671626,0.05656108597285068,0.042986425339366516,0.1334841628959276,11202,split
Upright,0.8921302986512524,0.8854166666666666,0.8988439306358381,0.7083333333333334,0.9658385093167702,0.7870370370370371,0.7192953390766511,0.2171945701357466,0.19230769230769232,0.27149321266968324,11202,split
Held,0.6081470800288392,0.23684210526315788,0.9794520547945206,0.75,0.8313953488372093,0.36,0.2895752895752893,0.20652173913043478,0.04891304347826087,0.06521739130434782,11501,split
Prone,0.8252161079485558,0.7419354838709677,0.9084967320261438,0.6216216216216216,0.9455782312925171,0.676470588235294,0.6038363671951459,0.16847826086956522,0.125,0.20108695652173914,11501,split
Sitting,0.9619047619047619,1,0.9238095238095239,0.9080459770114943,1,0.9518072289156626,0.9123705203000357,0.42934782608695654,0.42934782608695654,0.47282608695652173,11501,split
Supine,0.9666666666666667,0.9333333333333333,1,1,0.9871794871794872,0.9655172413793104,0.9590747330960856,0.16304347826086957,0.15217391304347827,0.15217391304347827,11501,split
Upright,0.702247191011236,0.5,0.9044943820224719,0.15,0.9817073170731707,0.23076923076923075,0.19014084507042261,0.03260869565217391,0.016304347826086956,0.10869565217391304,11501,split
Held,0.6428571428571428,0.2857142857142857,1,1,0.8701298701298701,0.4444444444444445,0.39821693907875155,0.1728395061728395,0.04938271604938271,0.04938271604938271,11601,split
Prone,1,1,1,1,1,1,1,0.14814814814814814,0.14814814814814814,0.14814814814814814,11601,split
Sitting,1,1,1,1,1,1,1,0.12345679012345678,0.12345679012345678,0.12345679012345678,11601,split
Supine,0.8611111111111112,1,0.7222222222222222,0.8181818181818182,1,0.9,0.7428571428571429,0.5555555555555556,0.5555555555555556,0.6790123456790124,11601,split
Held,0.9183555964993091,0.8846153846153846,0.9520958083832335,0.8518518518518519,0.9636363636363636,0.8679245283018868,0.8257756563245823,0.2374429223744292,0.2100456621004566,0.2465753424657534,11901,split
Prone,1,1,1,1,1,1,1,0.0319634703196347,0.0319634703196347,0.0319634703196347,11901,split
Sitting,0.9871794871794872,1,0.9743589743589743,0.986013986013986,1,0.9929577464788732,0.9799725651577503,0.6438356164383562,0.6438356164383562,0.6529680365296804,11901,split
Upright,0.7794736842105263,0.5789473684210527,0.98,0.7333333333333333,0.9607843137254902,0.6470588235294117,0.617801047120419,0.0867579908675799,0.0502283105022831,0.0684931506849315,11901,split
Held,0.8190635451505017,0.6410256410256411,0.9971014492753624,0.9615384615384616,0.9608938547486033,0.7692307692307693,0.7488226059654631,0.1015625,0.06510416666666667,0.06770833333333333,12001,split
Prone,0.8282384651973997,0.7394957983193278,0.9169811320754717,0.8,0.8868613138686131,0.7685589519650655,0.6704449770062827,0.3098958333333333,0.22916666666666666,0.2864583333333333,12001,split
Sitting,0.8953573802609943,0.8613861386138614,0.9293286219081273,0.8130841121495327,0.9494584837545126,0.8365384615384616,0.7758934395276186,0.2630208333333333,0.2265625,0.2786458333333333,12001,split
Supine,0.9838709677419355,0.967741935483871,1,1,0.9971751412429378,0.9836065573770492,0.9821925431274349,0.08072916666666667,0.078125,0.078125,12001,split
Upright,0.8368672046955246,0.7978723404255319,0.8758620689655172,0.6756756756756757,0.9304029304029304,0.7317073170731708,0.6349305123418378,0.24479166666666666,0.1953125,0.2890625,12001,split
Held,0.5,0,1,NA,0.9856801909307876,NA,0,0.014319809069212411,0,0,12002,split
Prone,0.9473756365060713,0.9324324324324325,0.9623188405797102,0.8414634146341463,0.9851632047477745,0.8846153846153847,0.858307657623807,0.1766109785202864,0.16467780429594273,0.1957040572792363,12002,split
Sitting,0.8636704681872749,0.7346938775510204,0.9926470588235294,0.9818181818181818,0.8737864077669902,0.8404669260700389,0.7719894349840064,0.35083532219570407,0.2577565632458234,0.26252983293556087,12002,split
Supine,0.9486842105263158,1,0.8973684210526316,0.5,1,0.6666666666666666,0.6194368755676659,0.09307875894988067,0.09307875894988067,0.18615751789976134,12002,split
Upright,0.9560420659491866,0.934640522875817,0.9774436090225563,0.959731543624161,0.9629629629629629,0.9470198675496688,0.9171773077683336,0.36515513126491644,0.3412887828162291,0.3556085918854415,12002,split
Held,0.7038213349465618,0.42105263157894735,0.9865900383141762,0.5333333333333333,0.9790874524714829,0.47058823529411764,0.4536579892280052,0.03512014787430684,0.014787430683918669,0.027726432532347505,12101,split
Prone,0.9,0.8,1,1,0.994328922495274,0.888888888888889,0.886081280269529,0.027726432532347505,0.022181146025878003,0.022181146025878003,12101,split
Sitting,0.926380498596103,0.9863013698630136,0.8664596273291926,0.833976833976834,0.9893617021276596,0.903765690376569,0.828556862961228,0.4048059149722736,0.39926062846580407,0.4787430683918669,12101,split
Supine,0.9811326606566868,0.9646017699115044,0.9976635514018691,0.990909090909091,0.9907192575406032,0.9775784753363229,0.9717590804213692,0.2088724584103512,0.20147874306839186,0.2033271719038817,12101,split
Upright,0.8678298204527712,0.7657142857142857,0.9699453551912568,0.9241379310344827,0.8964646464646465,0.8375,0.7701070523821198,0.3234750462107209,0.2476894639556377,0.2680221811460259,12101,split
Held,0.9345820632119364,0.8913043478260869,0.977859778597786,0.8723404255319149,0.9814814814814815,0.8817204301075269,0.8613904678618276,0.14511041009463724,0.12933753943217666,0.14826498422712933,12302,split
Prone,0.8181818181818181,0.6363636363636364,1,1,0.9870967741935484,0.7777777777777778,0.771613832853025,0.03470031545741325,0.022082018927444796,0.022082018927444796,12302,split
Sitting,0.9401464361326747,0.8899082568807339,0.9903846153846154,0.9797979797979798,0.944954128440367,0.9326923076923077,0.8999413807097443,0.3438485804416404,0.305993690851735,0.31230283911671924,12302,split
Supine,0.9710982658959537,1,0.9421965317919075,0.935064935064935,1,0.9664429530201343,0.9367442231711697,0.45425867507886436,0.45425867507886436,0.48580441640378547,12302,split
Upright,0.9951612903225806,1,0.9903225806451613,0.7,1,0.8235294117647058,0.8188226328824528,0.022082018927444796,0.022082018927444796,0.031545741324921134,12302,split
Held,0.879860365198711,0.7755102040816326,0.9842105263157894,0.8636363636363636,0.9714285714285714,0.8172043010752688,0.7950540958268932,0.11421911421911422,0.08857808857808858,0.10256410256410256,12303,split
Prone,1,1,1,1,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564,12303,split
Sitting,0.9714285714285714,0.9428571428571428,1,1,0.9949494949494949,0.9705882352941176,0.9680589680589676,0.08158508158508158,0.07692307692307693,0.07692307692307693,12303,split
Supine,1,1,1,1,1,1,1,0.7599067599067599,0.7599067599067599,0.7599067599067599,12303,split
Upright,0.736935866983373,0.5,0.9738717339667459,0.26666666666666666,0.9903381642512077,0.3478260869565218,0.3315674665004687,0.018648018648018648,0.009324009324009324,0.03496503496503497,12303,split
Held,0.8482142857142857,0.6964285714285714,1,1,0.958128078817734,0.8210526315789474,0.8004326377713881,0.1258426966292135,0.08764044943820225,0.08764044943820225,12501,split
Prone,0.9634519074974224,0.9726027397260274,0.9543010752688172,0.8068181818181818,0.9943977591036415,0.8819875776397516,0.856200146265966,0.16404494382022472,0.15955056179775282,0.19775280898876405,12501,split
